ID,Nombre,HSV_Colores_Dominantes,Tonalidad_Recomendada
1013,lion's_64.png,"(20.524291103921918, 77.38272573159678, 90.56398263336266) | (289.7272226071909, 82.10137187905359, 25.67554830523846) | (314.4253639312174, 45.161362570811626, 40.964015333966344) | (328.04126934911307, 32.10796669005072, 57.54861905143397) | (328.93587692683315, 22.00559098502651, 76.79831687168517)",claro
1014,lion's_65.png,"(229.0983020553943, 57.031943494724565, 2.354391127897103) | (281.9554717870173, 2.6093906093905734, 42.09120137662462) | (209.09395768550672, 46.78358680821316, 14.448668940338433) | (236.49615210502347, 1.1459192513396488, 65.65043038491993) | (210.47466716846287, 27.257165205237715, 26.338227554549892)",claro
1015,lion's_66.png,"(26.35874868106056, 79.83144089279266, 58.66750358680063) | (24.437263853652393, 75.62085742234594, 41.3997923364816) | (32.368379548229264, 51.04433465223137, 83.66536945567032) | (31.8456267940151, 87.31549486698572, 78.15600650740669) | (25.070302808652727, 53.898712327453325, 24.122241392050746)",mestizo
1016,lion's_67.png,"(224.15594603075056, 16.030246380577967, 48.81733961520956) | (224.02155217697975, 36.75243282361962, 27.157136126921) | (223.66144916504106, 11.793122408559757, 62.2760705113647) | (223.92858954201893, 9.168352281974439, 76.20659107016306) | (224.14543275981507, 23.012925463162446, 35.983240894697474)",claro
1017,lion's_68.png,"(192.23762801726815, 66.67494803771307, 39.493379855090886) | (181.8688960470522, 71.01756683733323, 67.11691946752198) | (203.3926292043861, 62.49679508323281, 29.713814001329524) | (187.82247053572905, 60.116024712720574, 52.66575954225107) | (189.87801424541237, 44.72569803322596, 68.73346116265922)",claro
1018,lion's_69.png,"(28.346924064361133, 79.63190088870226, 79.08787572042529) | (15.162495883305567, 83.09622302514975, 7.951402193366314) | (25.55220645270972, 79.5610859473483, 32.292940691127924) | (27.59380962899949, 80.34569810804048, 58.12522318771579) | (28.047842676841796, 17.45241821259992, 65.48801556550762)",mestizo
1019,lion's_7.png,"(30.070490170715463, 43.344091257509135, 21.143893701260456) | (32.274665311496236, 41.93824051334447, 71.33706382785138) | (32.020139180875205, 50.34152747284776, 39.77568945317325) | (30.91144079167135, 26.793695543506097, 79.28145291538947) | (32.70066324522238, 50.231010317662964, 56.331795669321735)",mestizo
1020,lion's_70.png,"(16.263000695552112, 87.98098383001442, 6.695524887000986) | (35.095589517113225, 82.04900817915471, 70.66252274105511) | (27.02931102984453, 87.64987735285503, 28.63866170191859) | (29.641229790514117, 86.22133358758498, 51.015584987825676) | (36.225321991158204, 47.98636772674188, 78.89815402278015)",mestizo
1021,lion's_71.png,"(34.06665531546758, 75.48263336190368, 75.7505759999211) | (30.598423790855943, 82.15680477976052, 27.68401005467302) | (11.486532209434323, 75.35695809622152, 4.920963099141041) | (33.15536801250109, 67.3070546036295, 50.94389745375303) | (35.02928016327823, 46.74124817001356, 80.88769513860036)",mestizo
1022,lion's_72.png,"(26.35004769640375, 42.390289185817515, 77.03740392678225) | (19.269505948096867, 71.90845910988376, 26.631433691574586) | (20.674586427597163, 62.575535110786404, 42.66566651000306) | (24.92499332374278, 48.562856064719945, 55.34292309437654) | (9.127841367080293, 90.65999457138052, 10.516942918522382)",mestizo
1023,lion's_73.png,"(199.6455351645617, 70.14375407244276, 28.52766460249351) | (223.06261954022673, 65.56247235391358, 12.557592029645004) | (181.8002496979787, 62.10843297908387, 75.53047318492409) | (175.03004929434667, 8.889809345435488, 39.93096505105713) | (56.23959523419547, 0.868305776281232, 64.83516180605335)",claro
1024,lion's_74.png,"(24.09908860509308, 38.253072511542484, 76.16200466200458) | (19.842587761794416, 70.84747314023407, 27.1440584030884) | (24.314381270903226, 46.04274316459463, 54.263054338471875) | (10.040575298461203, 91.88552256468355, 11.236818395598297) | (22.028868492211604, 57.21985219639504, 40.94671599412496)",mestizo
1025,lion's_75.png,"(27.684583378194557, 38.584268386695115, 70.68763126103512) | (335.9665967558832, 71.52431807547246, 33.91913734048324) | (18.366363449576756, 21.33109677624981, 80.14977326435451) | (4.522446230091893, 38.69412224683956, 50.907884603992656) | (356.51602618017256, 76.02201851927147, 40.86959878605386)",claro
1026,lion's_76.png,"(357.3142782382503, 43.511314904152066, 40.933537110521726) | (254.4155610930438, 91.1342211021413, 24.15397414730819) | (23.90982876801124, 80.5673814840779, 78.98620080162233) | (34.27163519916792, 71.21106023238177, 95.15961405164977) | (9.762882167256855, 19.756950595179738, 68.0739467324414)",claro
1027,lion's_77.png,"(342.20607753565025, 21.668312233569957, 22.58972724654505) | (20.15685025853267, 14.495547055919733, 48.80019781667203) | (33.419334442138016, 19.221388157060883, 67.03532658829535) | (15.681775319041959, 6.120980465092258, 33.62336466534266) | (326.82138914646424, 58.202549429464526, 10.728708845495527)",claro
1028,lion's_78.png,"(212.01194826460244, 65.05358578410456, 2.4148368613395714) | (189.49804904747683, 12.20928603301134, 70.10480184366618) | (184.23487206423883, 36.81750383179189, 51.769072648070555) | (193.70247251460992, 65.85758975623985, 15.944792323129386) | (189.66964935628297, 57.720333911921585, 33.47982381358337)",claro
1029,lion's_79.png,"(22.571604038363194, 54.46123299463793, 44.992250809375506) | (11.252635264114218, 90.34028210633379, 11.955981717011072) | (20.163083946304333, 67.0310563062457, 30.20816159737334) | (23.845742152708052, 44.18363952568065, 67.10595577503247) | (25.537934643977106, 31.633607664116347, 81.18756321164075)",mestizo
1030,lion's_8.png,"(17.044281280750447, 82.64381813480485, 6.63319390961819) | (27.929220729268298, 41.971271074997205, 52.30593583207548) | (32.1239896495148, 43.25895128228146, 79.63360961551307) | (26.511690474665656, 58.021162801934146, 22.940004135146864) | (26.779317446546198, 43.30346118239412, 37.49622588516159)",mestizo
1031,lion's_80.png,"(359.68968975223356, 83.74622277454326, 28.128512844477292) | (1.8455244235056312, 15.448141664783357, 78.09246047770745) | (0.9168342167790944, 22.31543167912983, 60.824836049983055) | (0.3497911970138534, 33.88315139979766, 44.40630842907879) | (359.2808650215493, 56.99922008962173, 31.263040744894127)",claro
1032,lion's_81.png,"(197.98422318574512, 71.04467320469631, 37.41724024909864) | (214.1488720560569, 74.37640992588241, 3.5586457691492184) | (200.45160387525198, 70.1462684588398, 19.45157550848345) | (357.35026395636385, 95.9376086688279, 78.38477094873821) | (189.7135836878394, 33.14049586776869, 66.46069344318579)",claro
1033,lion's_82.png,"(0.0, 0.0, 59.93715632364491) | (0.0, 0.0, 26.723458380824933) | (0.0, 0.0, 72.69205266647727) | (0.0, 0.0, 35.33736739008165) | (0.0, 0.0, 47.10620418380122)",mestizo
1034,lion's_83.png,"(38.7145505549842, 52.66481213654066, 54.477018740199476) | (38.34482048690495, 54.90505204475311, 31.063574527626947) | (42.25402551302231, 34.87453417056334, 81.01700431209821) | (38.49415947954316, 53.7341535058995, 42.195816134480154) | (39.898473471808096, 45.83903627556611, 68.55003992547249)",mestizo
1035,lion's_84.png,"(198.37074415639694, 68.5564698735288, 4.9231684464797425) | (183.22052919345774, 78.69767561546753, 63.546114201451346) | (176.60085216268556, 67.33740342799119, 90.00602555775536) | (190.32186902305426, 75.69957223641532, 41.01415915077023) | (53.72485921158177, 2.0452516731819372, 58.75094655775215)",claro
1036,lion's_85.png,"(184.40022178677367, 60.115407590298595, 77.11696605499088) | (210.95701903319355, 60.095182477794296, 3.504009652801088) | (190.75055865583155, 61.60834094716948, 54.717290841537846) | (191.6841563281521, 62.60841266966102, 28.489909625052267) | (13.352233439358386, 88.87295669630066, 68.67915237844018)",claro
1037,lion's_86.png,"(224.21370440071397, 36.553588441271884, 26.983406975109375) | (223.4107957991512, 8.949190696292545, 76.01111762534462) | (223.41672753834942, 11.62881650176346, 61.64105920532328) | (224.30556356298652, 23.686063819617985, 34.9417695115592) | (223.65490928910674, 15.914531008944724, 47.74502408456468)",claro
1038,lion's_9.png,"(11.97659406491343, 74.4195530610413, 4.956061131594014) | (36.00666718350277, 41.06082008634577, 78.65514921052215) | (31.67306063841523, 80.86486894180865, 29.427651906756193) | (34.20258395775483, 64.72651781934773, 53.139976967140825) | (34.05463194141058, 75.492681804833, 76.97963648895822)",mestizo
1039,lion.png,"(32.84625646078054, 84.66404412624173, 97.73501225396718) | (192.35630658770285, 65.97124167939104, 62.15770761941428) | (195.3553303814717, 38.40023019211574, 78.90389576883395) | (2.8704860074845606, 79.16040071783932, 81.51448321324943) | (16.141669583035306, 50.79862244284515, 92.82773080771247)",moreno
1040,lion_1.png,"(39.13154274279278, 46.856163812135975, 57.20789621951838) | (200.20887204564514, 52.46111592471472, 74.62142039671784) | (33.84146017933817, 26.3802454927544, 27.04498542056389) | (359.4554308280729, 62.30722135251185, 81.98569123047822) | (35.40855052844706, 36.56794271533799, 78.08688919247261)",mestizo
1041,lion_10.png,"(12.6909823702102, 10.733576368537404, 19.383169137368917) | (4.314227912305206, 38.90707469336916, 79.94078718762734) | (8.29008915364009, 12.78855150340766, 36.54195742136779) | (0.5969397393109954, 33.50253395236526, 61.22604907176958) | (5.611160814134937, 8.716376591918126, 72.91487868368915)",mestizo
1042,lion_11.png,"(260.0, 5.078789407263624e-14, 32.78998996406492) | (31.813887576759694, 1.042803204760266, 59.14707339102061) | (332.0, 1.8800706248436785e-13, 22.144574184230468) | (324.0, 6.159001770908866e-14, 45.06505542298798) | (30.540708514601683, 0.320893155941343, 72.42451160943206)",claro
1043,lion_12.png,"(269.29407441321206, 29.754439133085032, 30.1578658107173) | (357.98993483839246, 21.133549409872124, 85.32199748370876) | (330.6426517495513, 27.247197284380658, 53.37386018237083) | (345.5133915038687, 18.372900642028124, 68.06656868577295) | (327.27877324810436, 27.63324294817227, 38.971604328005704)",claro
1044,lion_13.png,"(250.9241018211917, 76.22968499379252, 53.58959750274936) | (21.78672524432231, 49.67313192109423, 99.1640690464233) | (303.726626831951, 38.58184932292424, 46.5403366428241) | (272.34137181261116, 22.84462808051385, 75.02731546182187) | (16.03024354511351, 59.73016442243526, 96.55881252743438)",claro
1045,lion_14.png,"(31.098845960863, 13.279584221748408, 55.00458127176104) | (31.139240506329028, 9.492910358086986, 74.1711229946524) | (33.80622837370239, 19.15810407689759, 41.27222982216142) | (30.851528384279497, 10.584089202149173, 64.03625601183869) | (32.08695652173912, 15.53470919324579, 48.3841684822077)",mestizo
1046,lion_15.png,"(31.098845960863, 13.279584221748408, 55.00458127176104) | (31.216216216216196, 9.485659349463228, 74.16518122400475) | (33.71727748691089, 19.228187919463096, 41.24567474048444) | (30.835608956854085, 10.578311860881612, 64.0362560118387) | (32.23021582733815, 15.520321572130413, 48.33243389098758)",mestizo
1047,lion_16.png,"(28.166858819830082, 63.897745473353766, 75.10827360051083) | (127.56326995785038, 87.05422877345512, 57.30032147087012) | (7.670609181165147, 69.90035048116901, 54.88728852588633) | (268.6902358939384, 81.13116619441368, 18.857271478487306) | (38.35290518336049, 76.5385753962314, 95.22655682093526)",claro
1048,lion_17.png,"(21.472064065748786, 60.4314846299591, 57.49336120016637) | (35.05340868314275, 34.639471747951255, 22.435890064966994) | (37.52486686887055, 48.34498903056782, 59.41003958884509) | (51.3946457773334, 27.30019487603296, 34.03213112281337) | (32.763123508197175, 25.621201536459758, 73.84036026682158)",mestizo
1049,lion_18.png,"(1.457961338405367, 47.247347299959955, 50.04721256554112) | (3.862310346967046, 34.078396902398964, 65.3299169528794) | (34.03563928863871, 49.3925235470376, 82.34875902781147) | (358.17922500084023, 70.74167066843412, 41.20723772778019) | (359.62003168832706, 21.92775013401502, 81.80777513317462)",claro
1050,lion_19.png,"(35.627825602160115, 46.673001786604495, 54.6574496151213) | (33.49514105633234, 30.40998998326937, 20.006429696186597) | (35.40996988550376, 35.01189774044648, 36.9535258121809) | (47.05630501239146, 23.71813424916108, 73.02266549734986) | (33.256382594291615, 59.877344603857495, 77.90100520442431)",mestizo
1051,lion_2.png,"(17.825266048747334, 28.642520218394353, 33.332377408305206) | (29.26549748220104, 23.886500383150487, 74.960422432555) | (18.28484227187276, 29.685069888097733, 45.22387189901107) | (19.821510706803434, 19.572162157769956, 21.948407634572526) | (28.698637103336143, 20.142691052871555, 56.507343896968386)",mestizo
1052,lion_20.png,"(0.0, 0.0, 16.47700434193422) | (0.0, 0.0, 32.12261745650899) | (0.0, 0.0, 68.49738216704142) | (0.0, 0.0, 49.787650978016885) | (0.0, 0.0, 2.1894122854986713)",mestizo
1053,lion_21.png,"(0.0, 0.0, 54.620146314012366) | (0.0, 0.0, 11.628156241159331) | (0.0, 0.0, 70.86869995834695) | (0.0, 0.0, 23.954066985645934) | (0.0, 0.0, 38.60770380193247)",mestizo
1054,lion_22.png,"(15.050309106406406, 18.31889942911091, 14.37313933932009) | (38.61416452278303, 16.359214253603177, 73.82672855238368) | (34.41565212058016, 16.097724725895837, 42.70139232901546) | (36.690691684192814, 13.768506538226452, 58.32939531676515) | (32.03440840376874, 20.599532060951006, 27.906706969467976)",mestizo
1055,lion_23.png,"(21.718174354340146, 70.09434953358243, 90.72482558282147) | (19.593227044043715, 82.20764222427243, 87.80695563289449) | (13.951399426434824, 90.90759086798977, 81.4811827089585) | (35.906939656314016, 71.84450104994677, 92.6171051878924) | (23.429923586503826, 47.85985133025459, 90.31317980370035)",moreno
1056,lion_24.png,"(60.0, 2.503837621289801, 21.621228815221528) | (60.0, 0.3649856554972913, 71.33964075140541) | (60.0, 0.6294630870201903, 42.876254180602025) | (60.0, 0.9981536105189126, 30.002628658216018) | (60.0, 0.4735914014610338, 56.6313186551904)",mestizo
1057,lion_25.png,"(0.0, 0.0, 1.6084149466187165) | (0.0, 0.0, 33.719183037453384) | (0.0, 0.0, 70.41005558022798) | (0.0, 0.0, 16.577480802206814) | (0.0, 0.0, 51.946488388064225)",mestizo
1058,lion_26.png,"(0.20212341342131346, 10.602964801236691, 15.639968652867442) | (243.4859640236105, 7.33725856945564, 53.15864318779651) | (5.4055733325035105, 8.860829183561274, 27.33307751343049) | (34.0721730149294, 18.079374173333132, 74.20172565814339) | (7.972376660618563, 7.541279091321684, 39.19140133117473)",mestizo
1059,lion_27.png,"(0.0, 0.0, 1.7178552837071899) | (0.0, 0.0, 32.96753340429429) | (0.0, 0.0, 69.4756194650318) | (0.0, 0.0, 15.788054270224356) | (0.0, 0.0, 51.12940812350929)",mestizo
1060,lion_28.png,"(211.5268265530834, 16.77795530724056, 34.36892678872189) | (41.90607797385785, 23.844261210335414, 63.93676449003196) | (192.90539151880463, 11.681010855169225, 23.594267750431847) | (35.00028409782692, 20.906431259948594, 42.246693192816444) | (36.2095042479696, 21.37173368237916, 32.26191855599758)",claro
1061,lion_29.png,"(34.80002208277347, 56.16716296963173, 52.27427206760357) | (32.82398942996201, 34.18440452823727, 83.13563612413802) | (32.108962025316146, 9.897546611180198, 28.73135037536816) | (34.651274869451505, 44.82624749097576, 67.05605406004204) | (32.071756622258256, 46.83921119292781, 22.839385017991532)",mestizo
1062,lion_3.png,"(256.3438762714234, 37.91160505763267, 10.105925383105967) | (4.716051377329144, 1.0647530528112417, 69.50125538020092) | (267.7233250620369, 4.563631087613548, 38.4868501695654) | (263.08254708770113, 9.760166911325028, 22.642153977541554) | (279.2771278741487, 2.1706352194538114, 54.671319699754825)",claro
1063,lion_30.png,"(12.566952402185226, 83.41468377015482, 7.447469105044535) | (29.956826901468077, 65.44467461583456, 91.82112009109585) | (39.02858803021809, 9.865364430918364, 59.72174151196915) | (23.70374614683221, 81.74377778738554, 72.42432396729794) | (24.519390476466064, 70.07818106664033, 37.25452406932418)",mestizo
1064,lion_31.png,"(40.71177075119648, 61.23119466692481, 61.125260318869366) | (19.555449180248, 81.29806953761262, 5.646561507445914) | (33.68914951605112, 72.74790593443831, 46.84056746576547) | (34.58586499951157, 82.03841869485427, 26.681848311843797) | (43.28248374527214, 61.914756634507185, 81.53344004922396)",mestizo
1065,lion_32.png,"(36.238675335586166, 76.47254368286542, 27.29103831500344) | (40.08478616214363, 59.68697547888545, 72.38937940348332) | (38.63674835491429, 62.09012849270531, 40.69022639425734) | (36.649725375996795, 57.80901427884545, 14.188682026395528) | (39.717274649032305, 54.606912514688545, 55.14314160736442)",mestizo
1066,lion_33.png,"(90.75882746964251, 1.5256807433599044, 57.57628229914431) | (199.25387393685577, 60.567925744364494, 4.4210044664906185) | (187.55083077646592, 49.44696157048659, 26.7167697537684) | (178.74837784304353, 65.42659561394683, 77.46963621152227) | (186.70853860357775, 65.9725989573915, 48.14542288627076)",claro
1067,lion_34.png,"(39.6069126400506, 53.23103205080921, 51.82496986800709) | (39.0483448209565, 11.948646686130107, 17.62673536567795) | (47.433174167076544, 45.216273323261255, 78.69327292762259) | (39.83004258323254, 59.883247657982096, 37.57928627563655) | (43.48046613011363, 53.11789689703993, 64.94018839675998)",mestizo
1068,lion_35.png,"(212.16359348634123, 71.22234449206124, 2.148025900158494) | (162.7381754480534, 2.32029999332973, 66.57285985873467) | (189.5664566348122, 47.984990046012264, 29.35068441510146) | (194.00410242632165, 65.68205573730435, 15.864371009249378) | (181.6557304769575, 7.629504894462919, 47.83565948706306)",claro
1069,lion_36.png,"(0.0, 0.0, 1.5516287470738743) | (0.0, 0.0, 51.221356012284446) | (0.0, 0.0, 15.845872329514332) | (0.0, 0.0, 32.83280353339833) | (0.0, 0.0, 69.76330570385699)",mestizo
1070,lion_37.png,"(0.0, 0.0, 16.740926472437337) | (0.0, 0.0, 70.33291800555219) | (0.0, 0.0, 1.6071664975070536) | (0.0, 0.0, 34.514237855946405) | (0.0, 0.0, 52.81540303137587)",mestizo
1071,lion_38.png,"(37.26983756361335, 64.37814449190805, 83.54855743316327) | (256.1137676742535, 50.668060543757676, 16.694273289835632) | (20.395267410202187, 45.801094597132206, 33.33720670994932) | (27.38259682032513, 67.51974668568846, 62.77961273636022) | (146.90809480909664, 32.691818934766175, 48.70186321836567)",claro
1072,lion_39.png,"(88.97242335541547, 49.347400140298895, 21.89236931992274) | (121.1703916191196, 51.00329324924092, 49.33359331709529) | (114.29838518188916, 35.63120837627433, 74.37340368870245) | (116.03965670521427, 47.750215765544134, 35.07094247699817) | (116.4105973512506, 43.06901841008977, 60.343226450965005)",mestizo
1073,lion_4.png,"(0.0, 0.0, 1.7010956209085188) | (0.0, 0.0, 51.240329364374084) | (0.0, 0.0, 32.85687622484213) | (0.0, 0.0, 15.893804760074696) | (0.0, 0.0, 69.74854426619135)",mestizo
1074,lion_5.png,"(284.01241510250213, 68.77256433662254, 51.994151438178335) | (202.8746050531483, 78.71517041093816, 64.52604498415882) | (253.780829327819, 84.24588349204471, 29.732883812815857) | (180.45578254149578, 61.50765607948338, 75.91035169485068) | (328.92347516583067, 49.01943012519111, 76.25848312446803)",claro
1075,lion_6.png,"(34.785235804593945, 70.35823681485832, 91.01567070675053) | (22.404559269720817, 84.70298928770193, 25.074964623592166) | (28.585076333274582, 88.56593012507528, 74.75365653481279) | (358.77775603213416, 71.71587144996025, 3.530728535050004) | (25.251501356573478, 78.10162484991477, 48.23736575668824)",claro
1076,lion_7.png,"(33.22925570335781, 25.460603281742234, 84.06760445618676) | (283.12175904767724, 26.50819147934152, 17.697456546110608) | (22.528844784198274, 21.080393962445488, 49.59444030776869) | (16.217266886237137, 26.05472321868188, 32.64223722275797) | (25.81208620932522, 18.009767235365015, 66.91706985824634)",moreno
1077,lion_8.png,"(60.0, 5.184519066590843, 9.602257760231064) | (60.0, 0.23398277370917678, 70.3258616221819) | (60.0, 0.5323692185288528, 35.69379189375432) | (60.0, 0.36158838754992856, 52.74086777568171) | (60.0, 1.078125601632593, 20.508872094951553)",mestizo
1078,lion_9.png,"(33.962629559230336, 28.781454209513047, 27.915875529868618) | (200.63656991488438, 49.93514383712653, 83.75474361658173) | (34.870079034832585, 37.38862954973829, 78.31078179648242) | (22.793853702362764, 53.55217188086154, 65.24133556931558) | (200.00108709755463, 53.68395588383423, 68.23099105348007)",mestizo
1079,lips.png,"(347.39413108629464, 88.70849204715215, 90.6123749465666) | (6.416738037315454, 24.099990629520754, 15.446743713197225) | (347.7583157018487, 79.89008451484784, 54.223324067813586) | (16.433161028593773, 14.316037559107636, 72.30478512648584) | (41.38208390284913, 13.241170000974552, 39.8701136505558)",moreno
1080,lira.png,"(0.0, 0.0, 54.8818197974054) | (0.0, 0.0, 6.5924071756362) | (0.0, 0.0, 71.31174950600395) | (0.0, 0.0, 37.42501792646441) | (0.0, 0.0, 22.79558091893474)",mestizo
1081,lira_1.png,"(42.096953796284964, 45.385182821238516, 65.97257456054061) | (41.84360735062673, 30.983704789098667, 74.80324105579298) | (43.23371780417999, 54.19125740071823, 66.38382703916885) | (41.32417275061303, 25.581574544280322, 80.72270600082932) | (41.956799150513675, 36.570651914731236, 68.85402007693028)",mestizo
1082,lira_2.png,"(26.523552528163485, 56.02047675377707, 49.96245618666316) | (26.33696563285829, 18.502434939049028, 67.12961998958879) | (26.537920982770316, 24.324495429106854, 55.20813673062808) | (26.487289534499713, 15.064655172413865, 78.58771415542964) | (26.56886513652685, 36.575878004893255, 46.46276915674245)",mestizo
1083,lizard.png,"(24.391535352998623, 55.506597333755394, 88.5404118729038) | (11.323441420324999, 60.29205798718572, 4.317298524388474) | (12.631926215987495, 65.99051558491959, 45.96545422902889) | (170.54561354862102, 67.92218919970516, 54.810302483735796) | (0.9697136433804565, 68.06761076677624, 93.11428441426659)",mestizo
1084,lobster.png,"(31.116898360415004, 20.4436212572269, 69.54370045890698) | (31.133907112262747, 31.2178730360548, 52.530890701779484) | (31.512816985371902, 38.57912964508995, 49.155558316251515) | (31.259415658525466, 24.678909418656986, 60.229865558335796) | (31.00702987697719, 16.2932207029851, 78.8963881279828)",mestizo
1085,lobsters.png,"(11.169081834219948, 17.419158263573816, 49.20870655447413) | (8.752496427706092, 36.64942470653432, 98.433147772262) | (9.06310319227905, 12.40885027493341, 76.62462745098041) | (14.173607708637949, 15.307053544271188, 35.39691318422814) | (9.88144212523714, 16.264106875242287, 63.7897472241909)",moreno
1086,lobster_1.png,"(22.892815528252598, 73.88550302548165, 45.76813491692388) | (16.793570471796375, 78.56400347207732, 72.81620046911917) | (28.501003635547004, 47.38039234812536, 84.5572301578375) | (16.5838476996613, 97.37742495898046, 27.11922079026828) | (49.845284380135276, 34.744039661319185, 53.417641479608)",moreno
1087,lobster_2.png,"(0.0, 0.0, 70.14613918335948) | (0.0, 0.0, 2.0070016502903743) | (0.0, 0.0, 34.69828933851441) | (0.0, 0.0, 52.093899506705334) | (0.0, 0.0, 16.895295667674176)",mestizo
1088,logo.png,"(42.87962539037342, 56.21414073779584, 67.07791205243731) | (41.08660914030031, 24.52565958269542, 80.65282211756278) | (41.321221690957856, 30.174845952471447, 74.1793993546786) | (41.74518508026733, 46.916865583842345, 66.08741434980716) | (41.4277069253174, 37.322506221649014, 68.40350573218979)",mestizo
1089,logo_1.png,"(43.540329904745846, 54.65389827612874, 66.27542784573839) | (40.80013585610581, 25.361145904739995, 80.51988960654268) | (42.085590114487765, 45.827145569643804, 65.9893419643806) | (41.83728386579642, 36.928736798706026, 68.61028505113512) | (41.5785995060354, 30.969472584218792, 74.33921969059921)",mestizo
1090,logo_2.png,"(42.08489555436529, 38.53407463784006, 67.45649147232857) | (41.06355921841005, 25.923366595240125, 80.5443218954248) | (42.210053403407684, 47.413879723000406, 66.01634429143782) | (41.57073764453413, 32.415399417192155, 73.53157486226156) | (43.785892698635514, 55.549227511447796, 66.27704311698838)",mestizo
1091,logo_3.png,"(41.85790979925214, 37.47201594764827, 68.47183884943499) | (41.25490196078461, 24.850363918808984, 81.07034835210676) | (42.202053272842114, 46.018264820526554, 65.95460917398631) | (41.875104276054316, 31.14089242053797, 74.04138804973809) | (43.85807579879355, 54.21904326745241, 65.85542986425337)",mestizo
1092,logo_4.png,"(26.772131671460524, 31.190191387559825, 48.71972318339101) | (26.76180355245183, 14.200558364143987, 78.40686274509802) | (26.689077221722517, 53.92029772761443, 48.9553130033883) | (26.729843409517052, 23.312934171352975, 59.48696324407899) | (26.52611464968167, 17.421989435838256, 69.02267156862743)",mestizo
1093,logo_5.png,"(19.803627799850982, 67.80953113158871, 20.37170662182831) | (19.794546784134262, 13.299309725209849, 60.05520789876228) | (19.76922062508221, 19.925898675635857, 45.90563386228068) | (20.04410354746041, 9.734562831329809, 74.63100337826071) | (19.683023403045265, 31.32379880006052, 31.046447317617844)",mestizo
1094,logo_6.png,"(34.285863730439225, 69.92171224787035, 57.58148600073913) | (13.97818712527652, 70.03169823829533, 7.118652400160618) | (34.48261614661105, 87.35149554673981, 90.98198057630074) | (25.267289378402168, 3.2814529567222332, 63.78433283024157) | (31.108973037363096, 54.0295006791902, 29.583768147781985)",mestizo
1095,male.png,"(242.31576003356142, 7.550576508848211, 33.309768750549544) | (242.7351333902112, 14.874466995979141, 25.330062463620706) | (240.33834586466264, 2.375989995831546, 74.09834257190917) | (240.5390966488586, 4.4232483700146545, 46.03961130479932) | (240.24193548387137, 3.1897926634767626, 60.41495065661664)",claro
1096,man's.png,"(45.66341390181657, 52.161519818010284, 70.17034370964643) | (41.79101641369151, 29.02398499817301, 82.91831018121538) | (42.42006159260892, 34.67024876755123, 78.47989338185418) | (42.961166655266126, 44.32860011600742, 70.95950026028113) | (42.52326469504155, 39.66500571235646, 74.08481843762561)",moreno
1098,man_1.png,"(0.0, 0.0, 71.62367499203859) | (0.0, 0.0, 31.72483931331871) | (0.0, 0.0, 18.142668110188858) | (0.0, 0.0, 44.32813545365653) | (0.0, 0.0, 57.75093370681606)",mestizo
1099,man_10.png,"(37.23588039867105, 10.555477626595605, 54.28517037883115) | (39.79823455233296, 7.502365184484379, 74.01960784313725) | (39.03875968992248, 12.417377911826982, 47.3719410244718) | (40.62256809338517, 8.580013354106393, 62.92717086834734) | (37.111299915038224, 14.432863274064983, 42.079463364293076)",mestizo
1100,man_11.png,"(43.208450189001375, 37.190424633384545, 32.3274693054792) | (37.01581082972261, 9.550854592348221, 15.6137327235093) | (44.622249515894914, 36.804489761695486, 67.00325474319278) | (44.42676674242834, 33.338472992559296, 49.953346097136944) | (42.67401650289305, 22.772956578013712, 76.43661720007147)",mestizo
1101,man_12.png,"(33.053111762769326, 6.7720272930776755, 15.347210463536875) | (45.525739232479744, 36.10673788226879, 64.46081563615854) | (43.489889631837634, 36.71598085275248, 46.41110119660466) | (43.565797810423305, 25.10904994283904, 75.12096830227489) | (41.46057361736869, 43.92081965856753, 29.137737062037928)",mestizo
1102,man_13.png,"(226.33048875110268, 0.47771821913756096, 22.392804187137592) | (221.49273447821153, 0.4063993128254096, 47.15755895644248) | (221.24352331605343, 0.31483075807719413, 73.16968045249898) | (221.66666666667106, 0.5515472546054654, 33.82789630781339) | (221.4456035767354, 0.3084086161370797, 60.57577592627397)",claro
1103,man_14.png,"(30.89791227734147, 42.19921976032418, 36.43456281135736) | (50.45347750296874, 19.856878773361252, 67.13021662078313) | (14.908579760618649, 58.217368292484025, 73.54194970601307) | (61.18327099625881, 25.320659600737518, 7.991965666693646) | (146.3579373556502, 76.16141266964675, 52.91627225602894)",mestizo
1104,man_15.png,"(25.12398324620177, 84.88537361404859, 60.67975279387752) | (26.291640271132508, 76.80132920396872, 94.35270670301054) | (1.8898817313859362, 83.5106114666339, 5.624855769049509) | (357.35924062894435, 82.75176270024714, 76.86399029715044) | (5.961536120450777, 77.85900669451372, 35.535716992285124)",moreno
1105,man_16.png,"(225.49802046176163, 19.763865539708263, 33.723661349949715) | (225.5836201364995, 6.893570477841085, 75.24842653110628) | (225.44179523141605, 9.230072170620438, 60.687420210154166) | (225.60384339278824, 12.962870170867388, 46.19217670204676) | (224.4576481189459, 34.833444501117796, 26.53367037872053)",claro
